datetime_utc,grid_consumption_kwh,grid_injection_kwh,battery_charge_kwh,battery_discharge_kwh,carbon_intensity_gco2_kwh,co2_with_g,co2_without_g,co2_saved_g
2026-01-15T11:15:00Z,30.164787,0.0,22.603792,0.177022,334.381,10086.5317,2587.4459,-7499.0858
2026-01-15T11:30:00Z,31.043837,0.0,24.255348,0.159179,328.964,10212.3049,2285.5327,-7926.7722
2026-01-15T11:45:00Z,31.896737,0.0,25.746816,0.180131,318.528,10160.0038,2016.2985,-8143.7053
2026-01-15T12:00:00Z,32.670262,0.0,27.035118,0.234389,316.843,10351.3438,1859.7205,-8491.6233
2026-01-15T12:15:00Z,33.313864,0.0,28.081555,0.322195,313.848,10455.4897,1743.2702,-8712.2194
2026-01-15T12:30:00Z,33.783523,0.0,28.853726,0.448229,297.383,10046.6455,1599.3338,-8447.3118
2026-01-15T12:45:00Z,34.044418,0.0,29.327185,0.620696,306.686,10440.9465,1637.0682,-8803.8783
2026-01-15T13:00:00Z,34.07255,0.0,29.486724,0.850726,296.954,10117.9801,1614.4061,-8503.574
2026-01-15T13:15:00Z,33.855491,0.0,29.327179,1.151965,300.798,10183.6641,1708.6159,-8475.0482
2026-01-15T13:30:00Z,33.392422,0.0,28.853712,1.540219,314.436,10499.7797,1911.4343,-8588.3453
2026-01-15T13:45:00Z,32.693591,0.0,28.081525,2.033044,314.763,10290.7328,2091.6346,-8199.0982
2026-01-15T14:00:00Z,31.779291,0.0,27.035058,2.649176,322.937,10262.7088,2387.6052,-7875.1036
2026-01-15T14:15:00Z,30.678434,0.0,25.746697,3.407758,312.155,9576.4266,2603.2153,-6973.2113
2026-01-15T14:30:00Z,29.426803,0.0,24.255115,4.327322,320.225,9423.198,3041.8206,-6381.3774
2026-01-15T14:45:00Z,28.065057,0.0,22.603347,5.424524,325.404,9132.4818,3542.4241,-5590.0577
2026-01-15T15:00:00Z,26.636583,0.0,20.83674,6.71268,342.998,9136.2946,4291.7703,-4844.5243
2026-01-15T15:15:00Z,25.185295,0.0,19.00091,8.200157,344.844,8684.9978,4960.4229,-3724.575
2026-01-15T15:30:00Z,23.753487,0.0,17.139835,9.888723,353.332,8392.8671,5830.8172,-2562.0499
2026-01-15T15:45:00Z,22.379841,0.0,15.29419,11.771997,365.378,8177.1017,6890.1699,-1286.9319
2026-01-15T16:00:00Z,21.097702,0.0,13.500004,13.834131,365.506,7711.3366,7833.4621,122.1254
2026-01-15T16:15:00Z,19.933698,0.0,11.787697,16.048909,379.386,7562.566,9179.2105,1616.6445
2026-01-15T16:30:00Z,18.906801,0.0,10.181496,18.379387,384.287,7265.6377,10415.9805,3150.3428
2026-01-15T16:45:00Z,18.027855,0.0,8.699251,20.778221,396.294,7144.3309,11931.1543,4786.8234
2026-01-15T17:00:00Z,17.299626,0.0,7.352579,23.188762,412.456,7135.3346,13667.0633,6531.7287
2026-01-15T17:15:00Z,16.717337,0.0,6.14731,25.546924,421.929,7053.5294,15238.7891,8185.2597
2026-01-15T17:30:00Z,16.269671,0.0,5.084148,27.783793,431.463,7019.7612,16813.8183,9794.057
2026-01-15T17:45:00Z,15.940149,0.0,4.159478,29.828837,430.863,6868.0204,17927.9972,11059.9768
2026-01-15T18:00:00Z,15.708776,0.0,3.366256,31.613527,448.891,7051.5283,19731.4743,12679.9459
2026-01-15T18:15:00Z,15.553831,0.0,2.694902,33.075122,458.778,7135.7554,21073.5318,13937.7764
2026-01-15T18:30:00Z,15.453634,0.0,2.134157,34.16031,467.432,7223.5231,22193.5717,14970.0486
2026-01-15T18:45:00Z,15.388167,0.0,1.671851,34.82844,473.033,7279.1108,22963.2715,15684.1607
2026-01-15T19:00:00Z,15.340396,0.0,1.295556,35.054041,451.433,6925.161,22164.855,15239.6941
2026-01-15T19:15:00Z,15.297207,0.0,0.993122,34.82844,468.126,7161.0205,23000.2125,15839.192
2026-01-15T19:30:00Z,15.249894,0.0,0.753072,34.16031,466.42,7112.8554,22694.6595,15581.8041
2026-01-15T19:45:00Z,15.194176,0.0,0.564882,33.075122,457.07,6944.802,21804.2572,14859.4552
2026-01-15T20:00:00Z,15.129804,0.0,0.419148,31.613527,455.752,6895.4386,21112.3396,14216.901
2026-01-15T20:15:00Z,15.059811,0.0,0.307655,29.828837,461.153,6944.8771,20558.6588,13613.7817
2026-01-15T20:30:00Z,14.989534,0.0,0.223382,27.783793,456.623,6844.5658,19429.2836,12584.7178
2026-01-15T20:45:00Z,14.92553,0.0,0.160443,25.546924,429.254,6406.8433,17304.0921,10897.2488
2026-01-15T21:00:00Z,14.874518,0.0,0.113993,23.188762,446.545,6642.1416,16946.0641,10303.9225
2026-01-15T21:15:00Z,14.84245,0.0,0.080117,20.778221,430.823,6394.469,15311.6881,8917.219
2026-01-15T21:30:00Z,15.175353,0.0,0.055701,18.379387,428.346,6500.3017,14349.1792,7848.8775
2026-01-15T21:45:00Z,15.127846,0.0,0.038307,16.048909,419.283,6342.8488,13055.822,6712.9732
2026-01-15T22:00:00Z,15.11777,0.0,0.026061,13.834131,416.043,6289.6424,12034.3934,5744.751
2026-01-15T22:15:00Z,15.142092,0.0,0.017538,11.771997,402.753,6098.5228,10832.6661,4734.1433
2026-01-15T22:30:00Z,15.196245,0.0,0.011676,9.888723,409.592,6224.2605,10269.8202,4045.5597
2026-01-15T22:45:00Z,15.274571,0.0,0.007689,8.200157,406.54,6209.7239,9540.29,3330.5661
2026-01-15T23:00:00Z,15.370814,0.0,0.005009,6.71268,406.596,6249.7116,8977.0241,2727.3126
2026-01-15T23:15:00Z,15.47863,0.0,0.003227,5.424524,402.057,6223.2917,8402.962,2179.6702
2026-01-15T23:30:00Z,15.592023,0.0,0.002057,4.327321,386.119,6020.3762,7690.4429,1670.0667
2026-01-15T23:45:00Z,15.705691,0.0,0.001297,3.407756,396.785,6231.7827,7583.4146,1351.6319
2026-01-16T00:00:00Z,19.779315,0.0,3.591842,0.0,396.994,7852.2694,6426.3298,-1425.9396
2026-01-16T00:15:00Z,20.671769,0.0,4.483943,0.0,396.065,8187.3644,6411.4316,-1775.9327
2026-01-16T00:30:00Z,21.679191,0.0,5.490673,0.0,399.946,8670.5059,6474.5334,-2195.9725
2026-01-16T00:45:00Z,22.784824,0.0,6.594986,2e-06,396.825,9041.5877,6424.5332,-2617.0546
2026-01-16T01:00:00Z,23.962365,0.0,7.770072,5e-06,402.799,9652.0165,6522.2411,-3129.7754
2026-01-16T01:15:00Z,25.176389,0.0,8.979651,1.5e-05,397.625,10010.7616,6440.2338,-3570.5278
2026-01-16T01:30:00Z,26.38387,0.0,10.17929,4.4e-05,400.965,10579.0085,6497.4872,-4081.5213
2026-01-16T01:45:00Z,27.536834,0.0,11.318782,0.000122,395.268,10884.4295,6410.5251,-4473.9044
2026-01-16T02:00:00Z,28.586027,0.0,12.345456,0.000323,395.913,11317.5797,6429.9809,-4887.5987
2026-01-16T02:15:00Z,29.485309,0.0,13.20813,0.000822,393.205,11593.7709,6400.5912,-5193.1797
2026-01-16T02:30:00Z,30.196341,0.0,13.861323,0.002,381.574,11522.1384,6233.7812,-5288.3572
2026-01-16T02:45:00Z,30.69299,0.0,14.269248,0.004663,382.339,11735.1271,6281.2202,-5453.907
2026-01-16T03:00:00Z,30.964836,0.0,14.409096,0.010409,379.907,11763.7579,6293.5961,-5470.1618
2026-01-16T03:15:00Z,31.019136,0.0,14.27321,0.022248,384.036,11912.465,6439.5823,-5472.8827
2026-01-16T03:30:00Z,30.880735,0.0,13.869866,0.04553,389.335,12022.951,6640.6531,-5382.2978
2026-01-16T03:45:00Z,30.58957,0.0,13.222556,0.089221,395.704,12104.4151,6907.5022,-5196.9129
2026-01-16T04:00:00Z,30.195771,0.0,12.367885,0.167412,389.733,11768.2885,7013.3615,-4754.927
2026-01-16T04:15:00Z,29.752778,0.0,11.352364,0.300785,401.982,11960.0812,7517.5456,-4442.5356
2026-01-16T04:30:00Z,29.309409,0.0,10.228493,0.51746,388.525,11387.4382,7614.4591,-3772.9791
2026-01-16T04:45:00Z,28.35171,0.0,9.050648,0.852407,398.845,11307.9379,8038.1101,-3269.8277
2026-01-16T05:00:00Z,27.879224,0.0,7.871224,1.344521,397.577,11084.1381,8489.2709,-2594.8672
2026-01-16T05:15:00Z,27.440571,0.0,6.737434,2.030667,401.093,11006.2211,9118.3696,-1887.8515
2026-01-16T05:30:00Z,27.017118,0.0,5.689048,2.936704,385.146,10405.535,9345.4805,-1060.0545
2026-01-16T05:45:00Z,26.582068,0.0,4.757184,4.066605,407.495,10832.0598,10550.6525,-281.4073
2026-01-16T06:00:00Z,26.111322,0.0,3.96412,5.392056,408.841,10675.3789,11259.1776,583.7987
2026-01-16T06:15:00Z,25.594276,0.0,3.323984,6.845846,410.625,10509.6497,11955.8142,1446.1645
2026-01-16T06:30:00Z,25.040993,0.0,2.844078,8.322433,412.821,10337.4478,12599.0277,2261.5799
2026-01-16T06:45:00Z,24.482858,0.0,2.526556,9.687773,409.892,10035.3276,12970.6533,2935.3257
2026-01-16T07:00:00Z,23.965779,0.0,2.370188,10.798119,414.131,9924.972,13415.2393,3490.2672
2026-01-16T07:15:00Z,23.537583,0.0,2.371981,11.524518,414.834,9764.1897,13560.9734,3796.7836
2026-01-16T07:30:00Z,23.233575,0.0,2.528466,11.777365,405.571,9422.8642,13173.9492,3751.085
2026-01-16T07:45:00Z,23.065212,0.0,2.836569,11.524561,404.975,9340.8344,12859.2541,3518.4197
2026-01-16T08:00:00Z,23.015983,0.0,3.294004,10.798218,392.885,9042.6344,11990.9276,2948.2932
2026-01-16T08:15:00Z,23.046075,0.0,3.899231,9.68796,399.07,9196.9971,11507.1055,2310.1084
2026-01-16T08:30:00Z,23.104322,0.0,4.651015,8.322764,403.49,9322.3631,10803.8771,1481.514
2026-01-16T08:45:00Z,23.143374,0.0,5.5477,6.846414,392.397,9081.3906,9591.002,509.6114
2026-01-16T09:00:00Z,23.133132,0.0,6.586288,5.393015,389.38,9007.5791,8542.9425,-464.6366
2026-01-16T09:15:00Z,23.068422,0.0,7.761436,4.068205,383.548,8847.847,7431.3154,-1416.5316
2026-01-16T09:30:00Z,22.969098,0.0,9.064487,2.939333,381.494,8762.573,6425.8635,-2336.7095
2026-01-16T09:45:00Z,22.873372,0.0,10.482628,2.034934,369.902,8460.9059,5336.0871,-3124.8188
2026-01-16T10:00:00Z,22.82704,0.0,11.998268,1.351359,356.482,8137.4289,4341.9972,-3795.4317
2026-01-16T10:15:00Z,22.872025,0.0,13.588706,0.863221,352.447,8061.1767,3576.1178,-4485.0589
2026-01-16T10:30:00Z,23.037151,0.0,15.226142,0.534344,334.755,7711.8016,2793.6486,-4918.153
2026-01-16T10:45:00Z,23.33285,0.0,16.878072,0.326808,330.039,7700.7503,2238.1879,-5462.5624
2026-01-16T11:00:00Z,23.750108,0.0,18.508047,0.207005,338.584,8041.4066,1844.9666,-6196.44
2026-01-16T11:15:00Z,24.262901,0.0,20.076812,0.148688,316.53,7679.936,1372.0868,-6307.8492
2026-01-16T11:30:00Z,24.832798,0.0,21.543733,0.133701,330.522,8207.7859,1131.2991,-7076.4868
2026-01-16T11:45:00Z,25.414422,0.0,22.868464,0.151299,315.038,8006.5086,849.7384,-7156.7702
2026-01-16T12:00:00Z,25.960718,0.0,24.012741,0.196873,304.174,7896.5753,652.4077,-7244.1676
2026-01-16T12:15:00Z,26.427397,0.0,24.942191,0.270625,308.326,8148.2536,541.3682,-7606.8854
2026-01-16T12:30:00Z,26.77631,0.0,25.628038,0.376486,301.46,8071.9864,459.6536,-7612.3328
2026-01-16T12:45:00Z,26.977744,0.0,26.048567,0.521348,315.549,8512.8001,457.7117,-8055.0884
2026-01-16T13:00:00Z,27.011779,0.0,26.19027,0.71456,308.994,8346.4776,474.6359,-7871.8417
2026-01-16T13:15:00Z,26.868867,0.0,26.048562,0.967583,306.658,8239.5531,548.2701,-7691.283
2026-01-16T13:30:00Z,26.549788,0.0,25.628026,1.293693,311.389,8267.3118,689.8685,-7577.4434
2026-01-16T13:45:00Z,26.065084,0.0,24.942165,1.707637,309.252,8060.6794,875.355,-7185.3244
2026-01-16T14:00:00Z,25.434073,0.0,24.012687,2.225151,309.074,7861.0108,1127.05,-6733.9608
2026-01-16T14:15:00Z,24.683485,0.0,22.868358,2.862316,318.277,7856.1854,1488.7225,-6367.4629
2026-01-16T14:30:00Z,23.845789,0.0,21.543526,3.634695,333.384,7949.8046,1979.2869,-5970.5177
2026-01-16T14:45:00Z,22.957291,0.0,20.076417,4.55628,322.75,7409.4656,2400.3414,-5009.1242
2026-01-16T15:00:00Z,22.05605,0.0,18.507307,5.638256,341.404,7530.0235,3136.4778,-4393.5457
2026-01-16T15:15:00Z,21.179742,0.0,16.876713,6.887648,346.537,7339.5642,3877.9837,-3461.5806
2026-01-16T15:30:00Z,20.363551,0.0,15.223696,8.305944,347.855,7083.563,4677.1885,-2406.3745
2026-01-16T15:45:00Z,19.638205,0.0,13.584383,9.887783,366.546,7198.3055,5843.3313,-1354.9742
2026-01-16T16:00:00Z,19.028276,0.0,11.990778,11.619854,374.359,7123.4063,6984.5476,-138.8587
2026-01-16T16:15:00Z,18.550842,0.0,10.469897,13.480137,386.837,7176.152,8340.6243,1164.4723
2026-01-16T16:30:00Z,18.214611,0.0,9.043261,15.437601,399.747,7281.2361,9837.3543,2556.1181
2026-01-16T16:45:00Z,18.019572,0.0,7.726722,17.45248,408.85,7367.3021,11343.678,3976.376
2026-01-16T17:00:00Z,17.957214,0.0,6.530601,19.477192,405.608,7283.5897,12534.8307,5251.2409
2026-01-16T17:15:00Z,18.011316,0.0,5.460075,21.457909,435.649,7846.6119,14816.0525,6969.4406
2026-01-16T17:30:00Z,18.159261,0.0,4.515768,23.336748,440.858,8005.6557,16303.0349,8297.3792
2026-01-16T17:45:00Z,18.373793,0.0,3.694472,25.054463,443.171,8142.7323,17608.8613,9466.129
2026-01-16T18:00:00Z,18.625078,0.0,2.989927,26.553498,461.073,8587.5204,19452.0468,10864.5265
2026-01-16T18:15:00Z,18.882918,0.0,2.393627,27.781151,450.01,8497.502,19922.1419,11424.6399
2026-01-16T18:30:00Z,19.118936,0.0,1.89557,28.692646,461.156,8816.812,21174.444,12357.632
2026-01-16T18:45:00Z,19.308535,0.0,1.484947,29.253835,454.204,8770.014,21382.7539,12612.7399
2026-01-16T19:00:00Z,19.432491,0.0,1.15072,29.443327,452.264,8788.6163,21584.3437,12795.7274
2026-01-16T19:15:00Z,19.478027,0.0,0.882096,29.253835,465.686,9070.6447,22282.9662,13212.3215
2026-01-16T19:30:00Z,19.439308,0.0,0.668883,28.692646,474.937,9232.4464,22541.9684,13309.522
2026-01-16T19:45:00Z,19.317325,0.0,0.501731,27.781151,469.536,9070.1793,21878.849,12808.6697
2026-01-16T20:00:00Z,19.119227,0.0,0.372289,26.553498,468.531,8957.9506,21224.6587,12266.7081
2026-01-16T20:15:00Z,18.857185,0.0,0.273261,25.054463,456.391,8606.2496,19916.1675,11309.9179
2026-01-16T20:30:00Z,18.546933,0.0,0.198409,23.336748,457.118,8478.1369,19055.088,10576.951
2026-01-16T20:45:00Z,18.206156,0.0,0.142506,21.457909,452.709,8242.0907,17891.7657,9649.675
2026-01-16T21:00:00Z,17.852886,0.0,0.101249,19.477192,440.639,7866.678,16404.4739,8537.796
2026-01-16T21:15:00Z,17.504059,0.0,0.071161,17.45248,443.601,7764.8182,15475.1887,7710.3706
2026-01-16T21:30:00Z,17.623149,0.0,0.049474,15.437601,435.821,7680.5386,14387.0074,6706.4688
2026-01-16T21:45:00Z,17.238945,0.0,0.034025,13.480137,413.632,7130.5793,12692.3216,5561.7423
2026-01-16T22:00:00Z,16.907959,0.0,0.023148,11.619854,415.355,7022.8054,11839.5555,4816.7501
2026-01-16T22:15:00Z,16.632718,0.0,0.015578,9.887783,403.069,6704.133,10683.3128,3979.1798
2026-01-16T22:30:00Z,16.41264,0.0,0.01037,8.305944,412.523,6770.5914,10192.7064,3422.115
2026-01-16T22:45:00Z,16.244528,0.0,0.006829,6.887648,415.051,6742.3077,9598.1986,2855.8908
2026-01-16T23:00:00Z,16.123206,0.0,0.004449,5.638256,404.41,6520.3856,8798.7535,2278.3679
2026-01-16T23:15:00Z,16.0422,0.0,0.002867,4.55628,409.459,6568.6233,8433.0595,1864.4362
2026-01-16T23:30:00Z,15.994414,0.0,0.001827,3.634695,402.292,6434.4248,7895.8983,1461.4735
2026-01-16T23:45:00Z,15.972706,0.0,0.001152,2.862314,401.728,6416.6833,7566.0922,1149.4089
